Follow-Up Time Metrics Before Matching Results Table
" "
Generated by TriNetX
" "
" "
Cohort,Cohort Name,Mean Follow-up (Days),Standard Deviation,Median Follow-up (Days),Interquartile Range
1,ESRD and Watchmen,83.35954,19.581127,90,0
2,Unnamed,87.738365,12.097736,90,0
