Outcome 24 Result 24a Measures of Association Graph
" "
Generated by TriNetX
" "
Notes
134 patients in Cohort 1 and 106 patients in Cohort 2 were excluded from results because they had the outcome prior to the time window.
" "
" "
Graph Data Table
Cohort,CohortName,Risk
1,Unnamed,0.01592094427669503
2,Unnamed,0.012258240261509125
