Outcome 24 Result 24a Measures of Association Graph
" "
Generated by TriNetX
" "
Notes
149 patients in Cohort 1 and 114 patients in Cohort 2 were excluded from results because they had the outcome prior to the time window.
" "
" "
Graph Data Table
Cohort,CohortName,Risk
1,Unnamed,0.0062067319169252805
2,Unnamed,0.007575757575757576
