Outcome 18 Result 18b Kaplan-Meier Graph
" "
Generated by TriNetX
" "
Notes
464 patients in Cohort 1 and 418 patients in Cohort 2 were excluded from results because they had the outcome prior to the time window.
" "
" "
Graph Data Table
Time (Days),Cohort 1: Survival Probability,Cohort 1: Survival Probability 95 % CI Lower,Cohort 1: Survival Probability 95 % CI Upper,Cohort 2: Survival Probability,Cohort 2: Survival Probability 95 % CI Lower,Cohort 2: Survival Probability 95 % CI Upper
0,0.9969024264326265,0.9945520858668191,0.9982396793609222,0.992857142857143,0.9896714953498569,0.9950626831416983
1,0.9969024264326265,0.9945520858668191,0.9982396793609222,0.9926020408163271,0.9893715569623209,0.9948531820350311
2,0.9969024264326265,0.9945520858668191,0.9982396793609222,0.9926020408163271,0.9893715569623209,0.9948531820350311
3,0.9969024264326265,0.9945520858668191,0.9982396793609222,0.9920804422662393,0.9887576416353258,0.99442392194668
4,0.9969024264326265,0.9945520858668191,0.9982396793609222,,,
5,0.9969024264326265,0.9945520858668191,0.9982396793609222,0.9918192309860214,0.9884512681087613,0.9942078703173589
6,0.9966420026012691,0.9942238944783328,0.9980487871088433,0.9918192309860214,0.9884512681087613,0.9942078703173589
7,0.9966420026012691,0.9942238944783328,0.9980487871088433,0.9918192309860214,0.9884512681087613,0.9942078703173589
8,0.9966420026012691,0.9942238944783328,0.9980487871088433,0.9918192309860214,0.9884512681087613,0.9942078703173589
9,0.9966420026012691,0.9942238944783328,0.9980487871088433,0.9915568449460781,0.9881439694161622,0.9939902775919122
10,0.9966420026012691,0.9942238944783328,0.9980487871088433,0.9912943199672727,0.9878371962007232,0.9937718971503796
11,0.9961193796318926,0.9935712297746532,0.9976587174184257,0.9910314469044333,0.9875306255679516,0.9935526083166883
12,0.9961193796318926,0.9935712297746532,0.9976587174184257,0.9907681548090814,0.9872241351644571,0.9933323845128269
13,0.9961193796318926,0.9935712297746532,0.9976587174184257,0.9905046526402485,0.9869179948473074,0.9931113978481069
14,0.9961193796318926,0.9935712297746532,0.9976587174184257,0.9902408697766958,0.9866120839446372,0.9928896197403145
15,0.9961193796318926,0.9935712297746532,0.9976587174184257,0.9902408697766958,0.9866120839446372,0.9928896197403145
16,0.9961193796318926,0.9935712297746532,0.9976587174184257,0.9902408697766958,0.9866120839446372,0.9928896197403145
17,0.995857242953042,0.9932465654362094,0.9974599997963365,0.9902408697766958,0.9866120839446372,0.9928896197403145
18,,,,0.9899759578265158,0.9863052130138242,0.992666455585016
19,,,,0.9897106909567879,0.9859984401832412,0.9924424801579979
20,0.995857242953042,0.9932465654362094,0.9974599997963365,0.9897106909567879,0.9859984401832412,0.9924424801579979
21,0.995857242953042,0.9932465654362094,0.9974599997963365,0.9897106909567879,0.9859984401832412,0.9924424801579979
22,0.995857242953042,0.9932465654362094,0.9974599997963365,0.9897106909567879,0.9859984401832412,0.9924424801579979
23,0.9955943450536365,0.992922499333487,0.99725892697588,0.9897106909567879,0.9859984401832412,0.9924424801579979
24,0.9953313082385621,0.9925999264586499,0.9970560260262216,0.9897106909567879,0.9859984401832412,0.9924424801579979
25,0.9953313082385621,0.9925999264586499,0.9970560260262216,0.9897106909567879,0.9859984401832412,0.9924424801579979
26,0.9953313082385621,0.9925999264586499,0.9970560260262216,0.9897106909567879,0.9859984401832412,0.9924424801579979
27,0.9953313082385621,0.9925999264586499,0.9970560260262216,0.9897106909567879,0.9859984401832412,0.9924424801579979
28,,,,0.9897106909567879,0.9859984401832412,0.9924424801579979
29,0.9953313082385621,0.9925999264586499,0.9970560260262216,0.9897106909567879,0.9859984401832412,0.9924424801579979
30,0.9953313082385621,0.9925999264586499,0.9970560260262216,0.9897106909567879,0.9859984401832412,0.9924424801579979
31,0.9953313082385621,0.9925999264586499,0.9970560260262216,0.9897106909567879,0.9859984401832412,0.9924424801579979
32,0.9953313082385621,0.9925999264586499,0.9970560260262216,0.9897106909567879,0.9859984401832412,0.9924424801579979
33,0.9953313082385621,0.9925999264586499,0.9970560260262216,0.9897106909567879,0.9859984401832412,0.9924424801579979
34,,,,0.9897106909567879,0.9859984401832412,0.9924424801579979
35,0.9953313082385621,0.9925999264586499,0.9970560260262216,0.9897106909567879,0.9859984401832412,0.9924424801579979
36,0.9953313082385621,0.9925999264586499,0.9970560260262216,0.9894408679767014,0.9856859859802852,0.992214651557145
37,,,,0.9894408679767014,0.9856859859802852,0.992214651557145
38,,,,0.9891704550584237,0.9853733203530791,0.9919858497983223
39,0.9953313082385621,0.9925999264586499,0.9970560260262216,0.9888998942118532,0.9850610323497688,0.9917564129743492
40,0.9953313082385621,0.9925999264586499,0.9970560260262216,0.9888998942118532,0.9850610323497688,0.9917564129743492
41,0.9953313082385621,0.9925999264586499,0.9970560260262216,,,
42,0.995065886556366,0.9922751783070504,0.9968500089872533,0.9888998942118532,0.9850610323497688,0.9917564129743492
43,0.995065886556366,0.9922751783070504,0.9968500089872533,0.9886287398674032,0.984748495891567,0.9915260312799133
44,0.995065886556366,0.9922751783070504,0.9968500089872533,0.9886287398674032,0.984748495891567,0.9915260312799133
45,0.995065886556366,0.9922751783070504,0.9968500089872533,0.9886287398674032,0.984748495891567,0.9915260312799133
46,,,,0.9886287398674032,0.984748495891567,0.9915260312799133
47,0.9945337657614151,0.9916282710093615,0.9964326917416073,0.988356690131613,0.9844352891546925,0.9912944952961247
48,0.9942676341676869,0.99130680351606,0.9962219514104684,0.988356690131613,0.9844352891546925,0.9912944952961247
49,,,,0.988356690131613,0.9844352891546925,0.9912944952961247
50,0.9942676341676869,0.99130680351606,0.9962219514104684,0.9880841152032812,0.9841219049421649,0.9910620884815244
51,0.9942676341676869,0.99130680351606,0.9962219514104684,0.9880841152032812,0.9841219049421649,0.9910620884815244
52,0.9942676341676869,0.99130680351606,0.9962219514104684,0.9880841152032812,0.9841219049421649,0.9910620884815244
53,0.9942676341676869,0.99130680351606,0.9962219514104684,0.9880841152032812,0.9841219049421649,0.9910620884815244
54,0.9942676341676869,0.99130680351606,0.9962219514104684,0.9880841152032812,0.9841219049421649,0.9910620884815244
55,0.9940002860541702,0.9909847635506734,0.996009171378659,0.9878101800451978,0.9838072050065156,0.9908282045227074
56,0.9940002860541702,0.9909847635506734,0.996009171378659,0.9878101800451978,0.9838072050065156,0.9908282045227074
57,0.9940002860541702,0.9909847635506734,0.996009171378659,0.9878101800451978,0.9838072050065156,0.9908282045227074
58,0.9940002860541702,0.9909847635506734,0.996009171378659,0.9878101800451978,0.9838072050065156,0.9908282045227074
59,0.9937322892124185,0.9906629710903627,0.9957947853950047,0.9875353302455182,0.9834917873220587,0.9905931801226416
60,0.9937322892124185,0.9906629710903627,0.9957947853950047,0.9875353302455182,0.9834917873220587,0.9905931801226416
61,0.9934640029572315,0.9903419096131251,0.9955790942151678,0.9875353302455182,0.9834917873220587,0.9905931801226416
62,0.992927430446857,0.9897030177621817,0.9951446216958952,0.9875353302455182,0.9834917873220587,0.9905931801226416
63,0.992658853917117,0.9893846407024851,0.9949257542504357,0.9869844039803878,0.9828608026578218,0.9901208757445954
64,0.992658853917117,0.9893846407024851,0.9949257542504357,0.9867086329817908,0.9825456190308209,0.9898838466452211
65,0.992658853917117,0.9893846407024851,0.9949257542504357,0.9867086329817908,0.9825456190308209,0.9898838466452211
66,0.992658853917117,0.9893846407024851,0.9949257542504357,0.9864326305669714,0.9822305882596072,0.9896462289099273
67,0.992658853917117,0.9893846407024851,0.9949257542504357,0.9864326305669714,0.9822305882596072,0.9896462289099273
68,0.992658853917117,0.9893846407024851,0.9949257542504357,0.9864326305669714,0.9822305882596072,0.9896462289099273
69,,,,0.9864326305669714,0.9822305882596072,0.9896462289099273
70,0.992658853917117,0.9893846407024851,0.9949257542504357,0.9864326305669714,0.9822305882596072,0.9896462289099273
71,0.992658853917117,0.9893846407024851,0.9949257542504357,0.9864326305669714,0.9822305882596072,0.9896462289099273
72,0.992389109663335,0.9890654989823228,0.9947051913056664,0.9864326305669714,0.9822305882596072,0.9896462289099273
73,0.992389109663335,0.9890654989823228,0.9947051913056664,0.9861549968403837,0.9819138405898987,0.9894069796671454
74,0.992389109663335,0.9890654989823228,0.9947051913056664,0.9861549968403837,0.9819138405898987,0.9894069796671454
75,,,,0.9861549968403837,0.9819138405898987,0.9894069796671454
76,,,,0.9861549968403837,0.9819138405898987,0.9894069796671454
77,0.992389109663335,0.9890654989823228,0.9947051913056664,0.9861549968403837,0.9819138405898987,0.9894069796671454
78,0.992389109663335,0.9890654989823228,0.9947051913056664,0.9861549968403837,0.9819138405898987,0.9894069796671454
79,,,,0.9861549968403837,0.9819138405898987,0.9894069796671454
80,0.992389109663335,0.9890654989823228,0.9947051913056664,,,
81,0.992389109663335,0.9890654989823228,0.9947051913056664,0.9861549968403837,0.9819138405898987,0.9894069796671454
82,0.992389109663335,0.9890654989823228,0.9947051913056664,0.9858750777382435,0.9815945102129049,0.9891656091516317
83,0.9921183350085828,0.9887457729114265,0.9944830580677239,0.9858750777382435,0.9815945102129049,0.9891656091516317
